time,alt,setpoint
13.9999970793724,50.0861167907715,50
14.0199970752001,50.0851669311523,50
14.0399970710278,50.0842628479004,50
14.0599970668554,50.083324432373,50
14.0799970626831,50.0824127197266,50
14.0999970585108,50.0814628601074,50
14.1199970543385,50.0805702209473,50
14.1399970501661,50.0796585083008,50
14.1599970459938,50.0787353515625,50
14.1799970418215,50.0778350830078,50
14.1999970376492,50.0769462585449,50
14.2199970334768,50.0760612487793,50
14.2399970293045,50.0751647949219,50
14.2599970251322,50.0743255615234,50
14.2799970209599,50.0734481811523,50
14.2999970167875,50.072582244873,50
14.3199970126152,50.0717468261719,50
14.3399970084429,50.0708694458008,50
14.3599970042706,50.0700302124023,50
14.3799970000982,50.0692024230957,50
14.3999969959259,50.0683555603027,50
14.4199969917536,50.0675659179688,50
14.4399969875813,50.0667114257813,50
14.4599969834089,50.0659141540527,50
14.4799969792366,50.0651092529297,50
14.4999969750643,50.0642929077148,50
14.519996970892,50.0635185241699,50
14.5399969667196,50.0627174377441,50
14.5599969625473,50.061939239502,50
14.579996958375,50.0611534118652,50
14.5999969542027,50.0604248046875,50
14.6199969500303,50.0596389770508,50
14.639996945858,50.0588836669922,50
14.6599969416857,50.0581359863281,50
14.6799969375134,50.057373046875,50
14.699996933341,50.056640625,50
14.7199969291687,50.0558776855469,50
14.7399969249964,50.0551834106445,50
14.7599969208241,50.0544128417969,50
14.7799969166517,50.0537223815918,50
14.7999969124794,50.0530242919922,50
14.8199969083071,50.0523223876953,50
14.8399969041348,50.051628112793,50
14.8599968999624,50.0509414672852,50
14.8799968957901,50.0502243041992,50
14.8999968916178,50.0495376586914,50
14.9199968874455,50.0488510131836,50
14.9399968832731,50.0481758117676,50
14.9599968791008,50.0474624633789,50
14.9799968749285,50.0468215942383,50
14.9999968707561,50.0461845397949,50
15.0199968665838,50.0455513000488,25
15.0399968624115,50.044921875,25
15.0599968582392,50.0442695617676,25
15.0799968540668,50.0412940979004,25
15.0999968498945,50.0340805053711,25
15.1199968457222,50.0220756530762,25
15.1399968415499,50.005615234375,25
15.1599968373775,49.985164642334,25
15.1799968332052,49.9609527587891,25
15.1999968290329,49.932975769043,25
15.2199968248606,49.9011840820313,25
15.2399968206882,49.8654899597168,25
15.2599968165159,49.8258666992188,25
15.2799968123436,49.7822875976563,25
15.2999968081713,49.734806060791,25
15.3199968039989,49.6834373474121,25
15.3399967998266,49.6281929016113,25
15.3599967956543,49.569034576416,25
15.379996791482,49.5059852600098,25
15.3999967873096,49.4390029907227,25
15.4199967831373,49.3681335449219,25
15.439996778965,49.2933959960938,25
15.4599967747927,49.214714050293,25
15.4799967706203,49.1321678161621,25
15.499996766448,49.0457038879395,25
15.5199967622757,48.9553718566895,25
15.5399967581034,48.8611106872559,25
15.559996753931,48.7629585266113,25
15.5799967497587,48.6609268188477,25
15.5999967455864,48.554988861084,25
15.6199967414141,48.445198059082,25
15.6399967372417,48.3314514160156,25
15.6599967330694,48.2138290405273,25
15.6799967288971,48.0923233032227,25
15.6999967247248,47.9668998718262,25
15.7199967205524,47.837589263916,25
15.7399967163801,47.7043991088867,25
15.7599967122078,47.5673027038574,25
15.7799967080355,47.4263381958008,25
15.7999967038631,47.2814788818359,25
15.8199966996908,47.1327056884766,25
15.8399966955185,46.9800720214844,25
15.8599966913462,46.823543548584,25
15.8799966871738,46.6631164550781,25
15.8999966830015,46.4988174438477,25
15.9199966788292,46.330638885498,25
15.9399966746569,46.1585426330566,25
15.9599966704845,45.9825859069824,25
15.9799966663122,45.8027610778809,25
15.9999966621399,45.6190376281738,25
16.0199966579676,45.4314079284668,25
16.0399966537952,45.239933013916,25
16.0599966496229,45.0445556640625,25
16.0799966454506,44.8453140258789,25
16.0999966412783,44.6422157287598,25
16.1199966371059,44.4352149963379,25
16.1399966329336,44.2243270874023,25
16.1599966287613,44.0095596313477,25
16.179996624589,43.7909469604492,25
16.1999966204166,43.568416595459,25
16.2199966162443,43.342041015625,25
16.239996612072,43.1118049621582,25
16.2599966078997,42.877685546875,25
16.2799966037273,42.6397094726563,25
16.299996599555,42.3978538513184,25
16.3199965953827,42.1521453857422,25
16.3399965912104,41.9025611877441,25
16.359996587038,41.6491355895996,25
16.3799965828657,41.3918151855469,25
16.3999965786934,41.1319694519043,25
16.4199965745211,40.8719863891602,25
16.4399965703487,40.6146202087402,25
16.4599965661764,40.3621711730957,25
16.4799965620041,40.1159973144531,25
16.4999965578318,39.8760871887207,25
16.5199965536594,39.641357421875,25
16.5399965494871,39.410099029541,25
16.5599965453148,39.1803398132324,25
16.5799965411425,38.9506759643555,25
16.5999965369701,38.7203407287598,25
16.6199965327978,38.489429473877,25
16.6399965286255,38.2587890625,25
16.6599965244532,38.0297050476074,25
16.6799965202808,37.8033714294434,25
16.6999965161085,37.5807571411133,25
16.7199965119362,37.3622055053711,25
16.7399965077639,37.1475067138672,25
16.7599965035915,36.9359703063965,25
16.7799964994192,36.726749420166,25
16.7999964952469,36.518928527832,25
16.8199964910746,36.3119506835938,25
16.8399964869022,36.1056442260742,25
16.8599964827299,35.9001998901367,25
16.8799964785576,35.6961135864258,25
16.8999964743853,35.4939651489258,25
16.9199964702129,35.294319152832,25
16.9399964660406,35.0975189208984,25
16.9599964618683,34.9035987854004,25
16.979996457696,34.7123374938965,25
16.9999964535236,34.523365020752,25
17.0199964493513,34.3362770080566,25
17.039996445179,34.1506805419922,25
17.0599964410067,33.9663543701172,25
17.0799964368343,33.7832832336426,25
17.099996432662,33.6016654968262,25
17.1199964284897,33.4216957092285,25
17.1399964243174,33.2436828613281,25
17.159996420145,33.0678443908691,25
17.1799964159727,32.8942565917969,25
17.1999964118004,32.7228927612305,25
17.2199964076281,32.5536193847656,25
17.2399964034557,32.38623046875,25
17.2599963992834,32.2205352783203,25
17.2799963951111,32.0563774108887,25
17.2999963909388,31.893684387207,25
17.3199963867664,31.7324542999268,25
17.3399963825941,31.5728187561035,25
17.3599963784218,31.4148902893066,25
17.3799963742495,31.258731842041,25
17.3999963700771,31.1044902801514,25
17.4199963659048,30.9521083831787,25
17.4399963617325,30.8016300201416,25
17.4599963575602,30.6528968811035,25
17.4799963533878,30.5058441162109,25
17.4999963492155,30.3603706359863,25
17.5199963450432,30.2164039611816,25
17.5399963408709,30.0739326477051,25
17.5599963366985,29.9329719543457,25
17.5799963325262,29.7935390472412,25
17.5999963283539,29.6557121276855,25
17.6199963241816,29.5195693969727,25
17.6399963200092,29.3850536346436,25
17.6599963158369,29.2522029876709,25
17.6799963116646,29.1209583282471,25
17.6999963074923,28.9913101196289,25
17.7199963033199,28.8631706237793,25
17.7399962991476,28.7365036010742,25
17.7599962949753,28.6112632751465,25
17.779996290803,28.4874897003174,25
17.7999962866306,28.3651561737061,25
17.8199962824583,28.244270324707,25
17.839996278286,28.1248722076416,25
17.8599962741137,28.0069580078125,25
17.8799962699413,27.8905467987061,25
17.899996265769,27.7755889892578,25
17.9199962615967,27.6620845794678,25
17.9399962574244,27.5499649047852,25
17.959996253252,27.4392776489258,25
17.9799962490797,27.3299446105957,25
17.9999962449074,27.2219791412354,25
18.0199962407351,27.1153335571289,25
18.0399962365627,27.0100402832031,25
18.0599962323904,26.9060974121094,25
18.0799962282181,26.8034858703613,25
18.0999962240458,26.7022304534912,25
18.1199962198734,26.6023178100586,25
18.1399962157011,26.5037212371826,25
18.1599962115288,26.4064159393311,25
18.1799962073565,26.3104286193848,25
18.1999962031841,26.2157001495361,25
18.2199961990118,26.1222152709961,25
18.2399961948395,26.029972076416,25
18.2599961906672,25.9389705657959,25
18.2799961864948,25.8492069244385,25
18.2999961823225,25.7606468200684,25
18.3199961781502,25.6733226776123,25
18.3399961739779,25.5872173309326,25
18.3599961698055,25.5023250579834,25
18.3799961656332,25.4186401367188,25
18.3999961614609,25.3361263275146,25
18.4199961572886,25.2547817230225,25
18.4399961531162,25.1745510101318,25
18.4599961489439,25.0954570770264,25
18.4799961447716,25.0175170898438,25
18.4999961405993,24.9406642913818,25
18.5199961364269,24.8649482727051,25
18.5399961322546,24.790376663208,25
18.5599961280823,24.7168941497803,25
18.57999612391,24.6444969177246,25
18.5999961197376,24.5732231140137,25
18.6199961155653,24.5029888153076,25
18.639996111393,24.4338340759277,25
18.6599961072207,24.3657150268555,25
18.6799961030483,24.2986183166504,25
18.699996098876,24.2325878143311,25
18.7199960947037,24.1675052642822,25
18.7399960905313,24.1034870147705,25
18.759996086359,24.0404796600342,25
18.7799960821867,23.9784603118896,25
18.7999960780144,23.9174671173096,25
18.819996073842,23.8574123382568,25
18.8399960696697,23.7983741760254,25
18.8599960654974,23.7402763366699,25
18.8799960613251,23.6831092834473,25
18.8999960571527,23.6269111633301,25
18.9199960529804,23.5716133117676,25
18.9399960488081,23.5172939300537,25
18.9599960446358,23.4638538360596,25
