Time,Altitude (m),Downrange (m)
551.5,145149.52,198119.69
551.5,145149.52,198119.69
551.5,145149.52,198119.69
551.5,145149.52,198119.69
551.5,145149.52,198119.69
551.5,145149.52,198119.69
551.5,145149.52,198119.69
551.5,145149.52,198119.69
551.5,145149.52,198119.69
551.5,145149.52,198119.69
551.5,145149.52,198119.69
551.5,145149.52,198119.69
551.5,145129.99,198128.28
551.5,145129.99,198128.28
551.5,145129.99,198128.28
551.5,145129.99,198128.28
551.5,145129.99,198128.28
551.5,145129.99,198128.28
551.5,145129.99,198128.28
551.5,145129.99,198128.28
551.5,145129.99,198128.28
551.5,145129.99,198128.28
551.5,145129.99,198128.28
551.5,145129.99,198128.28
551.5,145129.99,198128.28
551.58,145110.45,198140.42
551.58,145110.45,198140.42
551.58,145110.45,198140.42
551.58,145110.45,198140.42
551.58,145110.45,198140.42
551.58,145110.45,198140.42
551.58,145110.45,198140.42
551.58,145110.45,198140.42
551.58,145110.45,198140.42
551.58,145110.45,198140.42
551.58,145110.45,198140.42
551.58,145110.45,198140.42
551.58,145110.45,198140.42
551.58,145090.91,198145.54
551.58,145090.91,198145.54
551.58,145090.91,198145.54
551.58,145090.91,198145.54
551.58,145090.91,198145.54
551.58,145090.91,198145.54
551.58,145090.91,198145.54
551.58,145090.91,198145.54
551.58,145090.91,198145.54
551.58,145090.91,198145.54
551.58,145090.91,198145.54
551.58,145090.91,198145.54
551.58,145090.91,198145.54
551.58,145071.37,198154.13
551.58,145071.37,198154.13
551.58,145071.37,198154.13
551.58,145071.37,198154.13
551.58,145071.37,198154.13
551.58,145071.37,198154.13
551.58,145071.37,198154.13
551.58,145071.37,198154.13
551.58,145071.37,198154.13
551.58,145071.37,198154.13
551.58,145071.37,198154.13
551.58,145071.37,198154.13
551.58,145071.37,198154.13
551.58,145051.83,198162.75
551.58,145051.83,198162.75
551.58,145051.83,198162.75
551.58,145051.83,198162.75
551.58,145051.83,198162.75
551.58,145051.83,198162.75
551.58,145051.83,198162.75
551.58,145051.83,198162.75
551.58,145051.83,198162.75
551.58,145051.83,198162.75
551.58,145051.83,198162.75
551.58,145051.83,198162.75
551.58,145051.83,198162.75
551.66,145032.28,198174.86
551.66,145032.28,198174.86
551.66,145032.28,198174.86
551.66,145032.28,198174.86
551.66,145032.28,198174.86
551.66,145032.28,198174.86
551.66,145032.28,198174.86
551.66,145032.28,198174.86
551.66,145032.28,198174.86
551.66,145032.28,198174.86
551.66,145032.28,198174.86
551.66,145032.28,198174.86
551.66,145032.28,198174.86
551.66,145012.73,198179.97
551.66,145012.73,198179.97
551.66,145012.73,198179.97
551.66,145012.73,198179.97
551.66,145012.73,198179.97
551.66,145012.73,198179.97
551.66,145012.73,198179.97
551.66,145012.73,198179.97
551.66,145012.73,198179.97
551.66,145012.73,198179.97
551.66,145012.73,198179.97
551.66,145012.73,198179.97
551.66,145012.73,198179.97
551.66,144993.18,198188.6
551.66,144993.18,198188.6
551.66,144993.18,198188.6
551.66,144993.18,198188.6
551.66,144993.18,198188.6
551.66,144993.18,198188.6
551.66,144993.18,198188.6
551.66,144993.18,198188.6
551.66,144993.18,198188.6
551.66,144993.18,198188.6
551.66,144993.18,198188.6
551.66,144993.18,198188.6
551.66,144993.18,198188.6
551.66,144973.63,198197.23
551.66,144973.63,198197.23
551.66,144973.63,198197.23
551.66,144973.63,198197.23
551.66,144973.63,198197.23
551.66,144973.63,198197.23
551.66,144973.63,198197.23
551.66,144973.63,198197.23
551.66,144973.63,198197.23
551.66,144973.63,198197.23
551.66,144973.63,198197.23
551.66,144973.63,198197.23
551.74,144954.07,198209.33
551.74,144954.07,198209.33
551.74,144954.07,198209.33
551.74,144954.07,198209.33
551.74,144954.07,198209.33
551.74,144954.07,198209.33
551.74,144954.07,198209.33
551.74,144954.07,198209.33
551.74,144954.07,198209.33
551.74,144954.07,198209.33
551.74,144954.07,198209.33
551.74,144954.07,198209.33
551.74,144954.07,198209.33
551.74,144934.51,198214.49
551.74,144934.51,198214.49
551.74,144934.51,198214.49
551.74,144934.51,198214.49
551.74,144934.51,198214.49
551.74,144934.51,198214.49
551.74,144934.51,198214.49
551.74,144934.51,198214.49
551.74,144934.51,198214.49
551.74,144934.51,198214.49
551.74,144934.51,198214.49
551.74,144934.51,198214.49
551.74,144934.51,198214.49
551.74,144914.96,198223.07
551.74,144914.96,198223.07
551.74,144914.96,198223.07
551.74,144914.96,198223.07
551.74,144914.96,198223.07
551.74,144914.96,198223.07
551.74,144914.96,198223.07
551.74,144914.96,198223.07
551.74,144914.96,198223.07
551.74,144914.96,198223.07
551.74,144914.96,198223.07
551.74,144914.96,198223.07
551.74,144914.96,198223.07
551.74,144895.39,198231.7
551.74,144895.39,198231.7
551.74,144895.39,198231.7
551.74,144895.39,198231.7
551.74,144895.39,198231.7
551.74,144895.39,198231.7
551.74,144895.39,198231.7
551.74,144895.39,198231.7
551.74,144895.39,198231.7
551.74,144895.39,198231.7
551.74,144895.39,198231.7
551.74,144895.39,198231.7
551.74,144895.39,198231.7
551.82,144875.83,198243.85
551.82,144875.83,198243.85
551.82,144875.83,198243.85
551.82,144875.83,198243.85
551.82,144875.83,198243.85
551.82,144875.83,198243.85
551.82,144875.83,198243.85
551.82,144875.83,198243.85
551.82,144875.83,198243.85
551.82,144875.83,198243.85
551.82,144875.83,198243.85
551.82,144875.83,198243.85
551.82,144875.83,198243.85
551.82,144856.26,198248.96
551.82,144856.26,198248.96
551.82,144856.26,198248.96
551.82,144856.26,198248.96
551.82,144856.26,198248.96
551.82,144856.26,198248.96
551.82,144856.26,198248.96
551.82,144856.26,198248.96
551.82,144856.26,198248.96
551.82,144856.26,198248.96
551.82,144856.26,198248.96
551.82,144856.26,198248.96
551.82,144856.26,198248.96
551.82,144836.69,198257.59
551.82,144836.69,198257.59
551.82,144836.69,198257.59
551.82,144836.69,198257.59
551.82,144836.69,198257.59
551.82,144836.69,198257.59
551.82,144836.69,198257.59
551.82,144836.69,198257.59
551.82,144836.69,198257.59
551.82,144836.69,198257.59
551.82,144836.69,198257.59
551.82,144836.69,198257.59
551.82,144836.69,198257.59
551.82,144817.12,198266.22
551.82,144817.12,198266.22
551.82,144817.12,198266.22
551.82,144817.12,198266.22
551.82,144817.12,198266.22
551.82,144817.12,198266.22
551.82,144817.12,198266.22
551.82,144817.12,198266.22
551.82,144817.12,198266.22
551.82,144817.12,198266.22
551.82,144817.12,198266.22
551.82,144817.12,198266.22
551.82,144817.12,198266.22
551.9,144797.55,198278.32
551.9,144797.55,198278.32
551.9,144797.55,198278.32
551.9,144797.55,198278.32
551.9,144797.55,198278.32
551.9,144797.55,198278.32
551.9,144797.55,198278.32
551.9,144797.55,198278.32
551.9,144797.55,198278.32
551.9,144797.55,198278.32
551.9,144797.55,198278.32
551.9,144797.55,198278.32
551.9,144797.55,198278.32
551.9,144777.97,198283.48
551.9,144777.97,198283.48
551.9,144777.97,198283.48
551.9,144777.97,198283.48
551.9,144777.97,198283.48
551.9,144777.97,198283.48
551.9,144777.97,198283.48
551.9,144777.97,198283.48
551.9,144777.97,198283.48
551.9,144777.97,198283.48
551.9,144777.97,198283.48
551.9,144777.97,198283.48
551.9,144777.97,198283.48
551.9,144758.4,198292.1
551.9,144758.4,198292.1
551.9,144758.4,198292.1
551.9,144758.4,198292.1
551.9,144758.4,198292.1
551.9,144758.4,198292.1
551.9,144758.4,198292.1
551.9,144758.4,198292.1
551.9,144758.4,198292.1
551.9,144758.4,198292.1
551.9,144758.4,198292.1
551.9,144758.4,198292.1
551.9,144758.4,198292.1
551.9,144738.82,198300.73
551.9,144738.82,198300.73
551.9,144738.82,198300.73
551.9,144738.82,198300.73
551.9,144738.82,198300.73
551.9,144738.82,198300.73
551.9,144738.82,198300.73
551.9,144738.82,198300.73
551.9,144738.82,198300.73
551.9,144738.82,198300.73
551.9,144738.82,198300.73
551.9,144738.82,198300.73
551.98,144738.82,198312.84
551.98,144719.23,198312.84
551.98,144719.23,198312.84
551.98,144719.23,198312.84
551.98,144719.23,198312.84
551.98,144719.23,198312.84
551.98,144719.23,198312.84
551.98,144719.23,198312.84
551.98,144719.23,198312.84
551.98,144719.23,198312.84
551.98,144719.23,198312.84
551.98,144719.23,198312.84
551.98,144719.23,198312.84
551.98,144699.65,198317.99
551.98,144699.65,198317.99
551.98,144699.65,198317.99
551.98,144699.65,198317.99
551.98,144699.65,198317.99
551.98,144699.65,198317.99
551.98,144699.65,198317.99
551.98,144699.65,198317.99
551.98,144699.65,198317.99
551.98,144699.65,198317.99
551.98,144699.65,198317.99
551.98,144699.65,198317.99
551.98,144699.65,198317.99
551.98,144680.06,198326.62
551.98,144680.06,198326.62
551.98,144680.06,198326.62
551.98,144680.06,198326.62
551.98,144680.06,198326.62
551.98,144680.06,198326.62
551.98,144680.06,198326.62
551.98,144680.06,198326.62
551.98,144680.06,198326.62
551.98,144680.06,198326.62
551.98,144680.06,198326.62
551.98,144680.06,198326.62
551.98,144680.06,198326.62
551.98,144660.47,198335.25
551.98,144660.47,198335.25
551.98,144660.47,198335.25
551.98,144660.47,198335.25
551.98,144660.47,198335.25
551.98,144660.47,198335.25
551.98,144660.47,198335.25
551.98,144660.47,198335.25
551.98,144660.47,198335.25
551.98,144660.47,198335.25
551.98,144660.47,198335.25
551.98,144660.47,198335.25
551.98,144660.47,198335.25
552.06,144640.88,198347.35
552.06,144640.88,198347.35
552.06,144640.88,198347.35
552.06,144640.88,198347.35
552.06,144640.88,198347.35
552.06,144640.88,198347.35
552.06,144640.88,198347.35
552.06,144640.88,198347.35
552.06,144640.88,198347.35
552.06,144640.88,198347.35
552.06,144640.88,198347.35
552.06,144640.88,198347.35
552.06,144640.88,198347.35
552.06,144621.29,198352.5
552.06,144621.29,198352.5
552.06,144621.29,198352.5
552.06,144621.29,198352.5
552.06,144621.29,198352.5
552.06,144621.29,198352.5
552.06,144621.29,198352.5
552.06,144621.29,198352.5
552.06,144621.29,198352.5
552.06,144621.29,198352.5
552.06,144621.29,198352.5
552.06,144621.29,198352.5
552.06,144621.29,198352.5
552.06,144601.69,198361.13
552.06,144601.69,198361.13
552.06,144601.69,198361.13
552.06,144601.69,198361.13
552.06,144601.69,198361.13
552.06,144601.69,198361.13
552.06,144601.69,198361.13
552.06,144601.69,198361.13
552.06,144601.69,198361.13
552.06,144601.69,198361.13
552.06,144601.69,198361.13
552.06,144601.69,198361.13
552.06,144601.69,198361.13
552.06,144582.1,198369.76
552.06,144582.1,198369.76
552.06,144582.1,198369.76
552.06,144582.1,198369.76
552.06,144582.1,198369.76
552.06,144582.1,198369.76
552.06,144582.1,198369.76
552.06,144582.1,198369.76
552.06,144582.1,198369.76
552.06,144582.1,198369.76
552.06,144582.1,198369.76
552.06,144582.1,198369.76
552.06,144582.1,198369.76
552.14,144562.5,198381.91
552.14,144562.5,198381.91
552.14,144562.5,198381.91
552.14,144562.5,198381.91
552.14,144562.5,198381.91
552.14,144562.5,198381.91
552.14,144562.5,198381.91
552.14,144562.5,198381.91
552.14,144562.5,198381.91
552.14,144562.5,198381.91
552.14,144562.5,198381.91
552.14,144562.5,198381.91
552.14,144562.5,198381.91
552.14,144542.89,198387.02
552.14,144542.89,198387.02
552.14,144542.89,198387.02
552.14,144542.89,198387.02
552.14,144542.89,198387.02
552.14,144542.89,198387.02
552.14,144542.89,198387.02
552.14,144542.89,198387.02
552.14,144542.89,198387.02
552.14,144542.89,198387.02
552.14,144542.89,198387.02
552.14,144542.89,198387.02
552.14,144542.89,198387.02
552.14,144523.29,198395.65
552.14,144523.29,198395.65
552.14,144523.29,198395.65
552.14,144523.29,198395.65
552.14,144523.29,198395.65
552.14,144523.29,198395.65
552.14,144523.29,198395.65
552.14,144523.29,198395.65
552.14,144523.29,198395.65
552.14,144523.29,198395.65
552.14,144523.29,198395.65
552.14,144523.29,198395.65
552.14,144523.29,198395.65
552.14,144503.68,198404.28
552.14,144503.68,198404.28
552.14,144503.68,198404.28
552.14,144503.68,198404.28
552.14,144503.68,198404.28
552.14,144503.68,198404.28
552.14,144503.68,198404.28
552.14,144503.68,198404.28
552.14,144503.68,198404.28
552.14,144503.68,198404.28
552.14,144503.68,198404.28
552.14,144503.68,198404.28
552.22,144503.68,198404.28
552.22,144484.07,198416.42
552.22,144484.07,198416.42
552.22,144484.07,198416.42
552.22,144484.07,198416.42
552.22,144484.07,198416.42
552.22,144484.07,198416.42
552.22,144484.07,198416.42
552.22,144484.07,198416.42
552.22,144484.07,198416.42
552.22,144484.07,198416.42
552.22,144484.07,198416.42
552.22,144484.07,198416.42
552.22,144484.07,198421.57
552.22,144464.46,198421.57
552.22,144464.46,198421.57
552.22,144464.46,198421.57
552.22,144464.46,198421.57
552.22,144464.46,198421.57
552.22,144464.46,198421.57
552.22,144464.46,198421.57
552.22,144464.46,198421.57
552.22,144464.46,198421.57
552.22,144464.46,198421.57
552.22,144464.46,198421.57
552.22,144464.46,198421.57
552.22,144444.85,198430.2
552.22,144444.85,198430.2
552.22,144444.85,198430.2
552.22,144444.85,198430.2
552.22,144444.85,198430.2
552.22,144444.85,198430.2
552.22,144444.85,198430.2
552.22,144444.85,198430.2
552.22,144444.85,198430.2
552.22,144444.85,198430.2
552.22,144444.85,198430.2
552.22,144444.85,198430.2
552.22,144444.85,198430.2
552.22,144425.23,198438.83
552.22,144425.23,198438.83
552.22,144425.23,198438.83
552.22,144425.23,198438.83
552.22,144425.23,198438.83
552.22,144425.23,198438.83
552.22,144425.23,198438.83
552.22,144425.23,198438.83
552.22,144425.23,198438.83
552.22,144425.23,198438.83
552.22,144425.23,198438.83
552.22,144425.23,198438.83
552.22,144425.23,198438.83
552.3,144405.61,198450.97
552.3,144405.61,198450.97
552.3,144405.61,198450.97
552.3,144405.61,198450.97
552.3,144405.61,198450.97
552.3,144405.61,198450.97
552.3,144405.61,198450.97
552.3,144405.61,198450.97
552.3,144405.61,198450.97
552.3,144405.61,198450.97
552.3,144405.61,198450.97
552.3,144405.61,198450.97
552.3,144405.61,198450.97
552.3,144385.99,198456.13
552.3,144385.99,198456.13
552.3,144385.99,198456.13
552.3,144385.99,198456.13
552.3,144385.99,198456.13
552.3,144385.99,198456.13
552.3,144385.99,198456.13
552.3,144385.99,198456.13
552.3,144385.99,198456.13
552.3,144385.99,198456.13
552.3,144385.99,198456.13
552.3,144385.99,198456.13
552.3,144385.99,198456.13
552.3,144366.37,198464.76
552.3,144366.37,198464.76
552.3,144366.37,198464.76
552.3,144366.37,198464.76
552.3,144366.37,198464.76
552.3,144366.37,198464.76
552.3,144366.37,198464.76
552.3,144366.37,198464.76
552.3,144366.37,198464.76
552.3,144366.37,198464.76
552.3,144366.37,198464.76
552.3,144366.37,198464.76
552.3,144366.37,198464.76
552.3,144346.75,198473.39
552.3,144346.75,198473.39
552.3,144346.75,198473.39
552.3,144346.75,198473.39
552.3,144346.75,198473.39
552.3,144346.75,198473.39
552.3,144346.75,198473.39
552.3,144346.75,198473.39
552.3,144346.75,198473.39
552.3,144346.75,198473.39
552.3,144346.75,198473.39
552.3,144346.75,198473.39
552.3,144346.75,198473.39
552.38,144327.12,198485.53
552.38,144327.12,198485.53
552.38,144327.12,198485.53
552.38,144327.12,198485.53
552.38,144327.12,198485.53
552.38,144327.12,198485.53
552.38,144327.12,198485.53
552.38,144327.12,198485.53
552.38,144327.12,198485.53
552.38,144327.12,198485.53
552.38,144327.12,198485.53
552.38,144327.12,198485.53
552.38,144327.12,198485.53
552.38,144307.49,198490.68
552.38,144307.49,198490.68
552.38,144307.49,198490.68
552.38,144307.49,198490.68
552.38,144307.49,198490.68
552.38,144307.49,198490.68
552.38,144307.49,198490.68
552.38,144307.49,198490.68
552.38,144307.49,198490.68
552.38,144307.49,198490.68
552.38,144307.49,198490.68
552.38,144307.49,198490.68
552.38,144307.49,198490.68
552.38,144287.86,198499.31
552.38,144287.86,198499.31
552.38,144287.86,198499.31
552.38,144287.86,198499.31
552.38,144287.86,198499.31
552.38,144287.86,198499.31
552.38,144287.86,198499.31
552.38,144287.86,198499.31
552.38,144287.86,198499.31
552.38,144287.86,198499.31
552.38,144287.86,198499.31
552.38,144287.86,198499.31
552.38,144287.86,198499.31
552.38,144268.22,198507.98
552.38,144268.22,198507.98
552.38,144268.22,198507.98
552.38,144268.22,198507.98
552.38,144268.22,198507.98
552.38,144268.22,198507.98
552.38,144268.22,198507.98
552.38,144268.22,198507.98
552.38,144268.22,198507.98
552.38,144268.22,198507.98
552.38,144268.22,198507.98
552.38,144268.22,198507.98
552.46,144268.22,198507.98
552.46,144248.59,198520.12
552.46,144248.59,198520.12
552.46,144248.59,198520.12
552.46,144248.59,198520.12
552.46,144248.59,198520.12
552.46,144248.59,198520.12
552.46,144248.59,198520.12
552.46,144248.59,198520.12
552.46,144248.59,198520.12
552.46,144248.59,198520.12
552.46,144248.59,198520.12
552.46,144248.59,198520.12
552.46,144248.59,198520.12
552.46,144228.95,198525.24
552.46,144228.95,198525.24
552.46,144228.95,198525.24
552.46,144228.95,198525.24
552.46,144228.95,198525.24
552.46,144228.95,198525.24
552.46,144228.95,198525.24
552.46,144228.95,198525.24
552.46,144228.95,198525.24
552.46,144228.95,198525.24
552.46,144228.95,198525.24
552.46,144228.95,198525.24
552.46,144209.31,198533.91
552.46,144209.31,198533.91
552.46,144209.31,198533.91
552.46,144209.31,198533.91
552.46,144209.31,198533.91
552.46,144209.31,198533.91
552.46,144209.31,198533.91
552.46,144209.31,198533.91
552.46,144209.31,198533.91
552.46,144209.31,198533.91
552.46,144209.31,198533.91
552.46,144209.31,198533.91
552.46,144209.31,198533.91
552.46,144189.67,198542.53
552.46,144189.67,198542.53
552.46,144189.67,198542.53
552.46,144189.67,198542.53
552.46,144189.67,198542.53
552.46,144189.67,198542.53
552.46,144189.67,198542.53
552.46,144189.67,198542.53
552.46,144189.67,198542.53
552.46,144189.67,198542.53
552.46,144189.67,198542.53
552.46,144189.67,198542.53
552.46,144189.67,198542.53
552.54,144170.02,198554.68
552.54,144170.02,198554.68
552.54,144170.02,198554.68
552.54,144170.02,198554.68
552.54,144170.02,198554.68
552.54,144170.02,198554.68
552.54,144170.02,198554.68
552.54,144170.02,198554.68
552.54,144170.02,198554.68
552.54,144170.02,198554.68
552.54,144170.02,198554.68
552.54,144170.02,198554.68
552.54,144170.02,198554.68
552.54,144150.37,198559.83
552.54,144150.37,198559.83
552.54,144150.37,198559.83
552.54,144150.37,198559.83
552.54,144150.37,198559.83
552.54,144150.37,198559.83
552.54,144150.37,198559.83
552.54,144150.37,198559.83
552.54,144150.37,198559.83
552.54,144150.37,198559.83
552.54,144150.37,198559.83
552.54,144150.37,198559.83
552.54,144150.37,198559.83
552.54,144130.72,198568.46
552.54,144130.72,198568.46
552.54,144130.72,198568.46
552.54,144130.72,198568.46
552.54,144130.72,198568.46
552.54,144130.72,198568.46
552.54,144130.72,198568.46
552.54,144130.72,198568.46
552.54,144130.72,198568.46
552.54,144130.72,198568.46
552.54,144130.72,198568.46
552.54,144130.72,198568.46
552.54,144130.72,198568.46
552.54,144111.07,198577.13
552.54,144111.07,198577.13
552.54,144111.07,198577.13
552.54,144111.07,198577.13
552.54,144111.07,198577.13
