Time,Signal,Setpoint
3.18,-15.1,-10
3.18,-15.1,-10
3.18,-15.1,-10
3.18,-15.1,-10
3.18,-15.1,-10
3.18,-15.1,-10
3.2,-15.1,-10
3.2,-15.1,-10
3.2,-15.1,-10
3.2,-15.1,-10
3.2,-15.1,-10
3.22,-15.11,-10
3.22,-15.11,-10
3.22,-15.11,-10
3.22,-15.11,-10
3.22,-15.11,-10
3.22,-15.11,-10
3.24,-15.11,-10
3.24,-15.11,-10
3.24,-15.11,-10
3.24,-15.11,-10
3.24,-15.11,-10
3.24,-15.11,-10
3.26,-15.12,-10
3.26,-15.12,-10
3.26,-15.12,-10
3.26,-15.12,-10
3.26,-15.12,-10
3.28,-15.12,-10
3.28,-15.12,-10
3.28,-15.12,-10
3.28,-15.12,-10
3.28,-15.12,-10
3.28,-15.12,-10
3.3,-15.12,-10
3.3,-15.12,-10
3.3,-15.12,-10
3.3,-15.12,-10
3.3,-15.12,-10
3.3,-15.12,-10
3.32,-15.12,-10
3.32,-15.12,-10
3.32,-15.12,-10
3.32,-15.12,-10
3.32,-15.12,-10
3.34,-15.13,-10
3.34,-15.13,-10
3.34,-15.13,-10
3.34,-15.13,-10
3.34,-15.13,-10
3.34,-15.13,-10
3.36,-15.13,-10
3.36,-15.13,-10
3.36,-15.13,-10
3.36,-15.13,-10
3.36,-15.13,-10
3.36,-15.13,-10
3.38,-15.13,-10
3.38,-15.13,-10
3.38,-15.13,-10
3.38,-15.13,-10
3.38,-15.13,-10
3.4,-15.13,-10
3.4,-15.13,-10
3.4,-15.13,-10
3.4,-15.13,-10
3.4,-15.13,-10
3.4,-15.13,-10
3.42,-15.13,-10
3.42,-15.13,-10
3.42,-15.13,-10
3.42,-15.13,-10
3.42,-15.13,-10
3.42,-15.13,-10
3.44,-15.13,-10
3.44,-15.13,-10
3.44,-15.13,-10
3.44,-15.13,-10
3.44,-15.13,-10
3.46,-15.13,-10
3.46,-15.13,-10
3.46,-15.13,-10
3.46,-15.13,-10
3.46,-15.13,-10
3.46,-15.13,-10
3.48,-15.14,-10
3.48,-15.14,-10
3.48,-15.14,-10
3.48,-15.14,-10
3.48,-15.14,-10
3.48,-15.14,-10
3.5,-15.14,-10
3.5,-15.14,-10
3.5,-15.14,-10
3.5,-15.14,-10
3.5,-15.14,-10
3.5,-15.13,-10
3.52,-15.13,-10
3.52,-15.13,-10
3.52,-15.13,-10
3.52,-15.13,-10
3.52,-15.13,-10
3.54,-15.13,-10
3.54,-15.13,-10
3.54,-15.13,-10
3.54,-15.13,-10
3.54,-15.13,-10
3.54,-15.13,-10
3.56,-15.13,-10
3.56,-15.13,-10
3.56,-15.13,-10
3.56,-15.13,-10
3.56,-15.13,-10
3.56,-15.13,-10
3.58,-15.14,-10
3.58,-15.14,-10
3.58,-15.14,-10
3.58,-15.14,-10
3.58,-15.14,-10
3.6,-15.14,-10
3.6,-15.14,-10
3.6,-15.14,-10
3.6,-15.14,-10
3.6,-15.14,-10
3.6,-15.14,-10
3.62,-15.13,-10
3.62,-15.13,-10
3.62,-15.13,-10
3.62,-15.13,-10
3.62,-15.13,-10
3.62,-15.13,-10
3.64,-15.13,-10
3.64,-15.13,-10
3.64,-15.13,-10
3.64,-15.13,-10
3.64,-15.13,-10
3.66,-15.13,-10
3.66,-15.13,-10
3.66,-15.13,-10
3.66,-15.13,-10
3.66,-15.13,-10
3.66,-15.13,-10
3.68,-15.13,-10
3.68,-15.13,-10
3.68,-15.13,-10
3.68,-15.13,-10
3.68,-15.13,-10
3.68,-15.13,-10
3.7,-15.13,-10
3.7,-15.13,-10
3.7,-15.13,-10
3.7,-15.13,-10
3.7,-15.13,-10
3.72,-15.13,-10
3.72,-15.13,-10
3.72,-15.13,-10
3.72,-15.13,-10
3.72,-15.13,-10
3.72,-15.13,-10
3.74,-15.13,-10
3.74,-15.13,-10
3.74,-15.13,-10
3.74,-15.13,-10
3.74,-15.13,-10
3.74,-15.13,-10
3.76,-15.13,-10
3.76,-15.13,-10
3.76,-15.13,-10
3.76,-15.13,-10
3.76,-15.13,-10
3.78,-15.13,-10
3.78,-15.13,-10
3.78,-15.13,-10
3.78,-15.13,-10
3.78,-15.13,-10
3.78,-15.13,-10
3.8,-15.12,-10
3.8,-15.12,-10
3.8,-15.12,-10
3.8,-15.12,-10
3.8,-15.12,-10
3.8,-15.12,-10
3.82,-15.12,-10
3.82,-15.12,-10
3.82,-15.12,-10
3.82,-15.12,-10
3.82,-15.12,-10
3.82,-15.12,-10
3.84,-15.12,-10
3.84,-15.12,-10
3.84,-15.12,-10
3.84,-15.12,-10
3.84,-15.12,-10
3.86,-15.12,-10
3.86,-15.12,-10
3.86,-15.12,-10
3.86,-15.12,-10
3.86,-15.12,-10
3.86,-15.12,-10
3.88,-15.12,-10
3.88,-15.12,-10
3.88,-15.12,-10
3.88,-15.12,-10
3.88,-15.12,-10
3.88,-15.12,-10
3.9,-15.11,-10
3.9,-15.11,-10
3.9,-15.11,-10
3.9,-15.11,-10
3.9,-15.11,-10
3.92,-15.11,-10
3.92,-15.11,-10
3.92,-15.11,-10
3.92,-15.11,-10
3.92,-15.11,-10
3.92,-15.11,-10
3.94,-15.11,-10
3.94,-15.11,-10
3.94,-15.11,-10
3.94,-15.11,-10
3.94,-15.11,-10
3.94,-15.11,-10
3.96,-15.11,-10
3.96,-15.11,-10
3.96,-15.11,-10
3.96,-15.11,-10
3.96,-15.11,-10
3.98,-15.11,-10
3.98,-15.11,-10
3.98,-15.11,-10
3.98,-15.11,-10
3.98,-15.11,-10
3.98,-15.11,-10
4,-15.1,-10
4,-15.1,-10
4,-15.1,-10
4,-15.1,-10
4,-15.1,-10
4,-15.1,-10
4.02,-15.1,-10
4.02,-15.1,-10
4.02,-15.1,-10
4.02,-15.1,-10
4.02,-15.1,-10
4.04,-15.1,-10
4.04,-15.1,-10
4.04,-15.1,-10
4.04,-15.1,-10
4.04,-15.1,-10
4.04,-15.1,-10
4.06,-15.1,-10
4.06,-15.1,-10
4.06,-15.1,-10
4.06,-15.1,-10
4.06,-15.1,-10
4.06,-15.1,-10
4.08,-15.1,-10
4.08,-15.1,-10
4.08,-15.1,-10
4.08,-15.1,-10
4.08,-15.1,-10
4.1,-15.09,-10
4.1,-15.09,-10
4.1,-15.09,-10
4.1,-15.09,-10
4.1,-15.09,-10
4.1,-15.09,-10
4.12,-15.09,-10
4.12,-15.09,-10
4.12,-15.09,-10
4.12,-15.09,-10
4.12,-15.09,-10
4.12,-15.09,-10
4.14,-15.09,-10
4.14,-15.09,-10
